Step,VehicleID,Speed,Position,Route,Follower,Lane,Acceleration
33,2,7.643982070381753,"(68.77107419829112, 117.83993502153727)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('4', 41.23904016947573)",e3_1,0.431059677968733
33,3,9.516987212351523,"(41.63353215164446, 125.5084185993853)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('', -1.0)",e3_0,-0.2790701112244278
33,4,7.816479690023698,"(23.391323703930738, 131.89455527542626)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('', -1.0)",e2_1,-0.13505908788647503
33,ev_0,19.95590286422521,"(111.66152565785194, 103.63992690313749)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('', -1.0)",e3_2,2.7022617353359237
34,0,9.398173633846454,"(126.39155115634937, 72.60933033856145)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('1', 41.28973212109412)",e4_0,2.1452194009907544
34,1,6.536012815660797,"(95.0471816348676, 103.37592051408397)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('3', 42.77613673236263)",e3_0,-1.2356011271476746
34,2,7.686362445820123,"(75.87182406224467, 114.89766587706478)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('4', 39.950997775497044)",e3_1,0.04238037543836981
34,3,7.542639783932827,"(48.60150937066527, 122.62116517352004)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('', -1.0)",e3_0,-1.974347428418696
34,4,8.974404839798808,"(32.036047597910866, 133.06147321940517)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('', -1.0)",e3_1,1.1579251497751102
34,ev_0,17.75590286422521,"(127.01743696234824, 95.37778781321087)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('', -1.0)",:gneJ7_2_0,-2.1999999999999993
35,0,7.339841467095539,"(128.2445083882348, 65.5070474909384)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('1', 41.485173445474345)",e4_0,-2.0583321667509153
35,1,7.1444001427153125,"(101.6472605016927, 100.64110957537952)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('3', 42.227186084543774)",e3_0,0.6083873270545155
35,2,9.194009695434943,"(84.36535576260694, 111.37828317405817)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('4', 40.07636095265126)",e3_1,1.5076472496148199
35,3,7.6933507905341685,"(55.70871514768918, 119.67622095469764)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('', -1.0)",e3_0,0.15071100660134107
35,4,9.06864651828073,"(40.41376735609669, 129.59007839240542)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('', -1.0)",e3_1,0.09424167848192155
35,ev_0,16.045746369636618,"(131.29668254104692, 79.92968014178284)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('', -1.0)",e4_2,-1.7101564945885919
36,0,9.055820735404268,"(130.53066791873013, 56.74432413123868)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('1', 40.68558665765448)",e4_0,1.715979268308729
36,1,9.85540752322413,"(110.75179910796106, 96.8685498416718)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('3', 42.893709897348145)",e3_0,2.7110073805088177
36,2,8.745073919417337,"(92.44415543947292, 108.03074897428532)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('4', 40.63388647996554)",e3_1,-0.44893577601760626
36,3,9.18888371041976,"(64.19751140425008, 116.15880043180567)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('', -1.0)",e3_0,1.4955329198855907
36,4,8.187548392103054,"(47.97751855064964, 126.4559598580836)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('', -1.0)",e3_1,-0.881098126177676
36,ev_0,16.953241766197607,"(135.57656134706815, 63.52181531745585)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('', -1.0)",e4_2,0.9074953965609893
37,0,8.954654965200461,"(132.79128795407988, 48.07949224749331)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('1', 40.35050732716917)",e4_0,-0.10116577020380646
37,1,9.289734295685776,"(119.3337622929169, 93.31252463843568)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('3', 44.60090681077489)",e3_0,-0.5656732275383547
37,2,9.21625994995702,"(100.95824218038712, 104.50284907763887)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('4', 40.26398397698732)",e3_1,0.471186030539684
37,3,7.582537382259034,"(71.20234648261383, 113.25627457072531)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('', -1.0)",e3_0,-1.6063463281607255
37,4,9.586162452935241,"(56.833325470154556, 122.78646467125307)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('', -1.0)",e3_1,1.3986140608321875
37,ev_0,17.213145388523117,"(139.9220533272622, 46.8624078347228)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('', -1.0)",e4_2,0.2599036223255098
38,0,8.775691463961266,"(133.04065508893598, 39.89283355208646)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('1', 39.65959385612513)",e5_0,-0.17896350123919547
38,1,9.466604935005307,"(123.1011972560189, 85.22107531939294)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('3', 44.73269887436689)",e4_0,0.17687063931953162
38,2,9.640390319167636,"(109.8641454252327, 100.81259596029037)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('4', 40.86796622998746)",e3_1,0.42413036921061575
38,3,9.334812871413305,"(79.82595377331158, 109.68299370157769)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('', -1.0)",e3_0,1.7522754891542718
38,4,9.036408066167496,"(65.18126297619305, 119.32741042844863)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('', -1.0)",e3_1,-0.549754386767745
38,ev_0,19.26928744255565,"(133.64530531344207, 30.037734836498718)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('', -1.0)",e5_2,2.0561420540325344
39,0,9.638544952729717,"(127.0448972823947, 32.34605792952362)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('1', 42.031533873849526)",e5_0,0.8628534887684509
39,1,7.266604935005307,"(124.93566578315736, 78.1896586570977)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('3', 44.63498297741679)",e4_0,-2.2
39,2,7.833031157148071,"(117.10038952841178, 97.81418337646781)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('4', 39.751139745076316)",e3_1,-1.8073591620195657
39,3,7.3643208319554105,"(86.62919789746219, 106.86399913729697)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('', -1.0)",e3_0,-1.9704920394578949
39,4,8.949857642059214,"(73.44924420687452, 115.90148689527308)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('', -1.0)",e3_1,-0.08655042410828173
39,ev_0,17.382944365381263,"(122.83011618756767, 16.427259248285306)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('', -1.0)",e5_2,-1.8863430771743879
40,0,7.438544952729717,"(122.41767251056787, 26.521835498450137)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('1', 41.86821038234046)",e5_0,-2.2
40,1,7.601868444238789,"(126.85477223426275, 70.83382950146216)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('3', 45.2912085856129)",e4_0,0.33526350923348236
40,2,7.087885199347511,"(123.42704117807311, 94.72998722954378)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('4', 39.765781045152934)",:gneJ7_1_0,-0.7451459578005597
40,3,6.94564283604268,"(93.04566248272516, 104.20527067515845)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('', -1.0)",e3_0,-0.4186779959127307
40,4,7.073243899270892,"(79.98358811915918, 113.19391391483546)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('', -1.0)",e3_1,-1.8766137427883223
40,ev_0,18.33667668933049,"(111.42154108276137, 2.070031542596759)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('', -1.0)",e5_2,0.9537323239492252
41,0,8.526790756965056,"(117.11349304192947, 19.84553975682643)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('1', 43.83051880616693)",e5_0,1.0882458042353393
41,1,6.564482333138585,"(128.5119885470814, 64.48181079817212)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('3', 43.44884970388883)",e4_0,-1.0373861111002043
41,2,6.649647516780533,"(125.6420486653747, 88.53922605571609)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('4', 38.150926308666484)",e4_1,-0.43823768256697804
41,3,8.406841214862652,"(100.81199890434127, 100.98720885679845)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('', -1.0)",e3_0,1.4611983788199723
41,4,8.264502253266983,"(87.61843017405629, 110.03033814728445)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('', -1.0)",e3_1,1.1912583539960906
41,ev_0,16.13667668933049,"(101.38174537325182, -10.564642971602439)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('', -1.0)",e5_2,-2.1999999999999993
42,0,8.271797440713271,"(111.96793483552833, 13.368898356438166)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('1', 43.023440862819534)",e5_0,-0.25499331625178456
42,1,9.078875384060666,"(130.80396826840075, 55.69677896812675)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('3', 43.985856221062555)",e4_0,2.514393050922081
42,2,7.651075996924192,"(127.57357765871355, 81.13578198101482)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('4', 39.24265443413252)",e4_1,1.0014284801436588
42,3,8.541868866886944,"(108.70307542096329, 97.71745968996875)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('', -1.0)",e3_0,0.13502765202429146
42,4,6.559347871458158,"(93.67803103651742, 107.51947985949352)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('', -1.0)",e3_1,-1.7051543818088248
42,ev_0,16.65685175987892,"(91.01831106441787, -23.60660349848635)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('', -1.0)",e5_2,0.5201750705484294
43,0,8.494629996479489,"(106.68376130468359, 6.717783806003169)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('1', 43.916600332641956)",e5_0,0.2228325557662174
43,1,7.601470526657067,"(132.7229742644399, 48.3413348512183)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('3', 44.92851053586272)",e4_0,-1.4774048574035987
43,2,7.050209347857162,"(129.35341669964964, 74.31375712558535)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('4', 38.69803969511496)",e4_1,-0.6008666490670294
43,3,6.658816211856902,"(114.85456627814335, 95.16852583250878)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('', -1.0)",e3_0,-1.883052655030042
43,4,7.594824086874723,"(100.69421671365183, 104.6122507604208)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('', -1.0)",e3_1,1.0354762154165655
43,ev_0,15.096023144666106,"(81.22237465246427, -35.01297139444782)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('', -1.0)",:gneJ9_2_0,-1.560828615212813
44,0,7.5719975519459695,"(101.97352094622224, 0.7890708291603659)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('1', 41.82999578099696)",e5_0,-0.9226324445335194
44,1,9.658602103590965,"(132.65976132286704, 39.413407951302666)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('3', 46.94251521386248)",e5_0,2.057131576933898
44,2,9.973546603810973,"(131.871257907791, 64.6630106766643)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('4', 38.69797502814991)",e4_1,2.923337255953811
44,3,7.644597425591201,"(121.41718843216854, 91.67578823940374)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('', -1.0)",e4_0,0.9857812137342989
44,4,9.973611270776019,"(109.90795329884249, 100.79444371478439)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('', -1.0)",e3_1,2.378787183901295
44,ev_0,19.108157994109206,"(62.397604930426326, -37.80823760550648)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('', -1.0)",e6_2,4.0121348494431
45,0,9.077291774796322,"(96.32689655551746, -6.318255496637612)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('1', 43.44868545220232)",e5_0,1.5052942228503525
45,1,7.458602103590965,"(128.0200597903421, 33.573481197852715)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('3', 47.57371145599098)",e5_0,-2.2
45,2,9.452148484415375,"(134.25747114816812, 55.516786966656255)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('4', 40.37651224178927)",e4_1,-0.5213981193955988
45,3,6.827405861462466,"(123.14078030029373, 85.06935569436757)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('', -1.0)",e4_0,-0.8171915641287342
45,4,7.773611270776018,"(117.08930462887346, 97.81877651923527)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('', -1.0)",e3_1,-2.2
45,ev_0,16.908157994109207,"(45.59692974688905, -39.713277765298706)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('', -1.0)",e6_2,-2.1999999999999993
46,0,9.09316967788618,"(90.67039514894884, -13.438013882727219)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('1', 45.250224796798996)",e5_0,0.01587790308985859
46,1,7.291630333289504,"(123.48422479578183, 27.864289787957958)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('3', 48.10615341605661)",e5_0,-0.16697177030146104
46,2,9.164133029524237,"(136.57097432764982, 46.64925690886044)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('4', 39.70917538786972)",e4_1,-0.2880154548911378
46,3,6.759188373223878,"(124.84715053103893, 78.52893273534181)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('', -1.0)",e4_0,-0.06821748823858798
46,4,9.831469883443788,"(124.65292632368978, 92.33047742442758)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('', -1.0)",e4_1,2.0578586126677694
46,ev_0,17.911494416417554,"(27.799296211242236, -41.731363721028345)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('', -1.0)",e6_2,1.0033364223083474
47,0,9.73833170265425,"(84.61256394981734, -21.062920407358625)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('1', 46.36330286888404)",e5_0,0.6451620247680694
47,1,8.625253630569205,"(118.11879546567971, 21.110899711256966)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('3', 48.43367449644063)",e5_0,1.3336232972797006
47,2,9.510839869850315,"(135.62987702316812, 37.83206266126555)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('4', 40.722552123719026)",e5_1,0.34670684032607824
47,3,8.297732550185174,"(126.94192922701546, 70.49976155643567)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('', -1.0)",e4_0,1.5385441769612953
47,4,8.49746313400101,"(126.79812739341503, 84.10804006859648)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('', -1.0)",e4_1,-1.3340067494427785
47,ev_0,15.711494416417555,"(12.18767758133852, -43.50157593717009)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('', -1.0)",e6_2,-2.1999999999999993
48,0,9.82980050437618,"(78.49783362486664, -28.759445057593595)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('1', 48.805988491023875)",e5_0,0.0914688017219305
48,1,7.387114882236347,"(113.52356330769281, 15.326945931122975)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('3', 47.77827438114252)",e5_0,-1.238138748332858
48,2,8.166405786410905,"(130.5489643076811, 31.437940683820422)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('4', 40.60607585241752)",e5_1,-1.3444340834394097
48,3,8.042514997534454,"(128.97227775620865, 62.71754765238752)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('', -1.0)",e4_0,-0.2552175526507199
48,4,8.282882057712413,"(128.88915705372807, 76.09323873656523)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('', -1.0)",e4_1,-0.2145810762885958
48,ev_0,18.730740875238553,"(-6.423994577244642, -45.611966294441594)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('', -1.0)",e6_2,3.019246458820998
49,0,8.960785247618333,"(69.8184678870366, -30.322566351669902)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('1', 49.681506315688594)",e6_0,-0.869015256757848
49,1,8.08526742295362,"(108.49403805186893, 8.996353565916735)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('3', 48.3784600790408)",e5_0,0.698152540717274
49,2,7.636622469406575,"(125.79766817777933, 25.45862777160421)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('4', 39.763927576022354)",e5_1,-0.5297833170043305
49,3,7.485081725055352,"(130.86190117326362, 55.47472533977513)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('', -1.0)",e4_0,-0.557433272479102
49,4,8.47877074580174,"(131.02963919375293, 67.88888877794616)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('', -1.0)",e4_1,0.19588868808932602
49,ev_0,16.530740875238553,"(-23.740708284724736, -41.100401975492225)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('', -1.0)",e7_2,-2.1999999999999993
50,0,6.760785247618332,"(63.10066001166311, -31.085044214427384)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('1', 48.905680781044055)",e6_0,-2.2
50,1,7.536610782262869,"(103.80581040399991, 3.09534767682581)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('3', 46.381959427106615)",e5_0,-0.5486566406907514
50,2,8.391003675758839,"(120.57701684267113, 18.888650425478136)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('4', 40.163586249465254)",e5_1,0.7543812063522637
50,3,9.533111434197053,"(133.26855366753816, 46.25015909715173)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('', -1.0)",e4_0,2.0480297091417015
50,4,7.9913450023159385,"(133.04706975828424, 60.15618871980091)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('', -1.0)",e4_1,-0.4874257434858009
50,ev_0,14.856667744112201,"(-36.00357384037338, -32.71541862708264)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('', -1.0)",e7_2,-1.6740731311263524
51,0,6.575941170216538,"(56.5665211855799, -31.82667545775847)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('1', 48.383209870476264)",e6_0,-0.18484407740179432
51,1,7.098412080784328,"(99.39016884646834, -2.462557952384053)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('3', 46.14726007369389)",e5_0,-0.4381987014785409
51,2,9.573497849749401,"(114.62065020737353, 11.392805300567971)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('4', 41.42973588058458)",e5_1,1.1824941739905626
51,3,7.333111434197053,"(132.76200867954444, 39.542105254252874)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('', -1.0)",e5_0,-2.2
51,4,8.307348218630068,"(135.14427594843272, 52.11771308965142)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('', -1.0)",e4_1,0.31600321631412953
51,ev_0,16.11312244227156,"(-49.30353165019844, -23.621302389417156)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('', -1.0)",e7_2,1.2564546981593594
52,0,6.872088877949864,"(49.73811722158456, -32.60170608636548)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('1', 47.60341706981416)",e6_0,0.29614770773332566
52,1,7.651881678611971,"(94.63023573060165, -8.453818500744056)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('3', 46.44643930648962)",e5_0,0.5534695978276432
52,2,8.922187968273647,"(109.06951063831099, 4.40692195519626)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('4', 42.555128377170426)",e5_1,-0.6513098814757541
52,3,7.352702445816249,"(128.18818313794208, 33.78509567965632)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('', -1.0)",e5_0,0.01959101161919552
52,4,7.796795471687801,"(137.1125921061538, 44.57326584331247)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('', -1.0)",e4_1,-0.5105527469422668
52,ev_0,16.277089149109088,"(-62.738829478134065, -14.43464466598876)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('', -1.0)",e7_2,0.16396670683752745
53,0,9.851986001478508,"(39.94875892594623, -33.71280797101272)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('1', 47.532811838132325)",e6_0,2.9798971235286444
53,1,9.922591233160347,"(88.45778396126171, -16.2229963173462)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('3', 47.482556490465484)",e5_0,2.2707095545483753
53,2,8.067561699193902,"(104.05009599097377, -1.9098072050236397)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('4', 41.359022166819436)",e5_1,-0.8546262690797448
53,3,8.886474049184471,"(122.66025891137771, 26.82717557306082)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('', -1.0)",e5_0,1.5337716033682227
53,4,9.263667909544893,"(134.44883363474185, 36.345767597932856)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('', -1.0)",e5_1,1.4668724378570914
53,ev_0,16.971170811681077,"(-76.74703034592764, -4.856252854988192)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('', -1.0)",e7_2,0.694081662571989
54,0,9.532123049488291,"(30.47723025796499, -34.78783587740503)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('1', 47.829680701298635)",e6_0,-0.31986295199021697
54,1,9.235254186321981,"(82.71289739854967, -23.45400385046638)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('3', 49.52661902981852)",e5_0,-0.6873370468383655
54,2,9.10265879938379,"(98.38667244233142, -9.036995371349676)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('4', 42.38227913727252)",e5_1,1.035097100189887
54,3,7.191191646968946,"(118.1869028532688, 21.19662551756173)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('', -1.0)",e5_0,-1.6952824022155255
54,4,8.079401828930713,"(129.42205238484945, 30.019767868046685)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('', -1.0)",e5_1,-1.1842660806141794
54,ev_0,15.01830608281307,"(-86.17696167363324, 8.516450131976805)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('', -1.0)",e8_2,-1.9528647288680077
55,0,7.540681785088964,"(22.98448353902411, -35.63827006820474)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('1', 46.900621643918555)",e6_0,-1.9914412643993273
55,1,8.469740842469037,"(77.03928799143156, -29.502996101568154)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('3', 48.77974205907011)",e6_0,-0.7655133438529447
55,2,9.798954683938064,"(92.29003277559458, -16.70936840047564)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('4', 44.50798549852999)",e5_1,0.6962958845542744
55,3,9.216617813217454,"(112.4536092415753, 13.980209868063806)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('', -1.0)",e5_0,2.025426166248508
55,4,7.6732483226805925,"(124.64796865799465, 24.01177769199039)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('', -1.0)",e5_1,-0.4061535062501207
55,ev_0,18.991205238038674,"(-93.23163722608905, 26.150807659662117)","('e1', 'e2', 'e3', 'e4', 'e5', 'e6', 'e7', 'e8', 'e1')","('', -1.0)",e8_2,3.9728991552256048
