Step,VehicleID,Speed,Position,Route,Follower,Lane,Acceleration
66,car2.0,9.333370583088488,"(-76.42780418428381, 71.04890484269013)","('E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E6_1,2.732984778820537
67,car1.0,6.59646305980517,"(-39.908037175957, 135.4055173698046)","('E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1')","('car2.0', 64.05565491910153)",E7_1,-2.2
67,car2.0,9.368229889823422,"(-76.95577096809325, 80.40123211854339)","('E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E6_1,0.034859306734933426
68,car1.0,5.689950103808753,"(-36.04100164525358, 138.34253390850952)","('E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1')","('', -1.0)",:J0_0_1,-0.9065129559964165
68,car2.0,8.9179888687798,"(-77.45836344890039, 89.30408265958805)","('E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E6_1,-0.45024102104362207
69,car1.0,6.10754845110476,"(-30.36639977905086, 138.45096285889613)","('E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('car2.0', 59.61369505411433)",E0_1,0.417598347296007
69,car2.0,7.321469551120908,"(-77.87098064309019, 96.61312398196829)","('E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E6_1,-1.5965193176588919
70,car1.0,6.868481609558314,"(-23.49875835072919, 138.48372992712524)","('E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('car2.0', 60.445430454412545)",E0_1,0.7609331584535539
70,car2.0,6.036746209260099,"(-76.26452161908277, 102.13313751383967)","('E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1')","('', -1.0)",E7_1,-1.2847233418608086
71,car1.0,9.094208326127939,"(-14.405662465986712, 138.52711514115813)","('E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('car2.0', 60.99344741554246)",E0_1,2.225726716569625
71,car2.0,8.54619136499802,"(-69.95947008986653, 107.90333429454577)","('E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1')","('', -1.0)",E7_1,2.5094451557379207
72,car1.0,10.093678164465912,"(-4.3132190022137, 138.57526846818126)","('E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('car2.0', 62.38217917416638)",E0_1,0.9994698383379728
72,car2.0,8.70494640584199,"(-63.53729519302438, 113.78071891910831)","('E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1')","('', -1.0)",E7_1,0.15875504084397107
73,car1.0,11.741415644001775,"(7.426760382993699, 138.6312825611618)","('E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('car2.0', 62.24243380140122)",E0_1,1.6477374795358628
73,car2.0,11.881161016766935,"(-54.77183122922416, 121.80261242956507)","('E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1')","('', -1.0)",E7_1,3.1762146109249443
74,car1.0,10.373779406128637,"(17.799270825280608, 138.6807721509892)","('E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('car2.0', 62.93505219076292)",E0_1,-1.3676362378731373
74,car2.0,9.681161016766936,"(-47.62944271176681, 128.3391152700276)","('E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1')","('', -1.0)",E7_1,-2.1999999999999993
75,car1.0,9.166370738399898,"(26.982071618834077, 135.5245016260715)","('E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('car2.0', 64.01542533926363)",E0_0,-1.207408667728739
75,car2.0,8.085997589899197,"(-39.503904462970006, 131.4385995325877)","('E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1')","('', -1.0)",E7_0,-1.5951634268677388
76,car1.0,7.758359829109617,"(34.74043144794369, 135.56151398488927)","('E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E0_0,-1.4080109092902813
76,car2.0,5.885997589899197,"(-37.47243088730937, 137.60777835969566)","('E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1')","('', -1.0)",:J0_0_1,-2.2
77,car1.0,6.349793528131199,"(41.09022497607489, 135.59180657786752)","('E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E0_0,-1.4085663009784177
77,car2.0,3.9010800638822545,"(-34.75627652217511, 138.4300177655536)","('E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E0_1,-1.9849175260169423
78,car1.0,5.192202511587169,"(46.28242748766206, 135.61657671828976)","('E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E0_0,-1.1575910165440302
78,car2.0,6.099479661079094,"(-28.65754297481603, 138.45911620063399)","('E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E0_1,2.1983995971968397
79,car1.0,2.992202511587169,"(48.832720270864314, 134.41904586735507)","('E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E1_0,-2.2
79,car2.0,6.535617507750139,"(-22.122724930981214, 138.4902952933315)","('E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E0_1,0.4361378466710448
80,car1.0,3.056684844725754,"(50.932724427712145, 132.19788762453524)","('E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E1_0,0.06448233313858509
80,car2.0,9.561201317690283,"(-12.56269317920135, 138.53590836383793)","('E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E0_1,3.0255838099401444
81,car1.0,5.63556022878642,"(54.804468002139956, 128.10277422850584)","('E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E1_0,2.578875384060666
81,car2.0,10.804600942808472,"(-1.759413900116769, 138.58745324906965)","('E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E0_1,1.2433996251181885
82,car1.0,6.737030755443488,"(59.43294405051463, 123.20727071580184)","('E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E1_0,1.1014705266570681
82,car2.0,12.549974212351524,"(10.789025147193492, 138.64732468567905)","('E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E0_1,1.7453732695430517
83,car1.0,9.895632859034453,"(66.23144346875505, 116.01655017727832)","('E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E1_0,3.1586021035909653
83,car2.0,10.349974212351523,"(21.13773330765359, 138.6967007094444)","('E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E0_1,-2.200000000000001
84,car1.0,7.964205861462467,"(71.70301357318418, 110.22931256682443)","('E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E1_0,-1.931426997571986
84,car2.0,8.35778252147185,"(29.494493470407214, 138.73657269945508)","('E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E0_1,-1.9921916908796717
85,car1.0,6.211273523656608,"(75.97028379618554, 105.71585367711145)","('E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E1_0,-1.7529323378058592
85,car2.0,6.988222988287921,"(36.481861630195034, 138.76991101095885)","('E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E0_1,-1.3695595331839296
86,car1.0,7.170223514005963,"(80.896372009343, 100.50556806704105)","('E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E1_0,0.958949990349355
86,car2.0,6.067364790534169,"(42.548484235433726, 138.79885623748248)","('E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E0_1,-0.920858197753752
87,car1.0,4.970223514005963,"(84.31101583756922, 96.89392555641719)","('E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E1_0,-2.2
87,car2.0,6.029421523224131,"(48.549495165013006, 138.55667538456126)","('E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",:J1_0_1,-0.03794326731003839
88,car1.0,2.770223514005963,"(86.21421528086415, 94.88092614523985)","('E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E1_0,-2.2
88,car2.0,3.8294215232241307,"(51.52832158473728, 136.23208493465035)","('E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E1_1,-2.2
89,car1.0,4.069911434197054,"(90.23263255052076, 94.4339303658867)","('E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('car2.0', 44.83651133351169)",:J2_0_1,1.299687920191091
89,car2.0,5.612303580936544,"(55.38408737289008, 132.15286910212174)","('E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E1_1,1.7828820577124134
90,car1.0,3.904204259913042,"(90.3483525283225, 90.87074618706382)","('E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('car2.0', 41.149641266686444)",E2_1,-0.1657071742840115
90,car2.0,7.591074326738283,"(60.59930858504664, 126.63541443614218)","('E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E1_1,1.9787707458017394
91,car1.0,4.467157554400712,"(90.45018450698194, 86.40454931170706)","('E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('car2.0', 36.53437949203294)",E2_1,0.5629532944876701
91,car2.0,9.082419329054222,"(66.83911390163308, 120.03399878026292)","('E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E1_1,1.4913450023159385
92,car1.0,7.0133966168459505,"(90.61005978469929, 79.39266095219806)","('E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('car2.0', 33.26247879010975)",E2_1,2.5462390624452382
92,car2.0,10.28529731876913,"(73.90532066517952, 112.55828990957748)","('E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E1_1,1.2028779897149082
93,car1.0,9.607266044996306,"(90.82906412895082, 69.78746098592111)","('E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('car2.0', 34.30189236341826)",E2_1,2.593869428150356
93,car2.0,8.567852471687802,"(79.79160816938496, 106.33087919501918)","('E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E1_1,-1.7174448470813282
94,car1.0,9.389516279215366,"(91.04310471510067, 60.39996395751847)","('E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('car2.0', 35.85668373308874)",E2_1,-0.2177497657809404
94,car2.0,7.834724909544892,"(85.17422224757256, 100.63633088101147)","('E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E1_1,-0.7331275621429096
95,car1.0,7.189516279215366,"(91.20699476361612, 53.211993810836276)","('E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('car2.0', 37.41147510275921)",E2_1,-2.2
95,car2.0,5.634724909544892,"(89.0275505466591, 96.5570151051513)","('E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",:J2_0_1,-2.2
96,car1.0,5.072076104136556,"(91.32261628340933, 48.14100847575437)","('E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E2_1,-2.1174401750788094
96,car2.0,5.787942401355103,"(87.11514649128304, 92.24735008034368)","('E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E2_0,0.15321749181021094
97,car1.0,5.627213541672006,"(89.54605431830555, 43.07237808484441)","('E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E3_1,0.5551374375354499
97,car2.0,8.390601200738892,"(87.30641611005258, 83.86035774033628)","('E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E2_0,2.6026587993837893
98,car1.0,8.012423960629292,"(83.41970705764776, 37.908120453970064)","('E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E3_1,2.3852104189572856
98,car2.0,9.970003029669606,"(87.53368929739558, 73.89464288401278)","('E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E2_0,1.5794018289307132
99,car1.0,10.675599395900406,"(75.25707993802418, 31.02736303083113)","('E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E3_1,2.663175435271114
99,car2.0,10.255367683938065,"(87.76746757148105, 63.643686110906515)","('E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E2_0,0.28536465426845936
100,car1.0,13.666185158513116,"(64.80783306580508, 22.21907962788322)","('E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E3_1,2.99058576261271
100,car2.0,8.055367683938066,"(87.95109530793212, 55.59178310124111)","('E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E2_0,-2.1999999999999993
101,car1.0,11.686383319598251,"(55.87235451539216, 14.686840378923417)","('E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E3_1,-1.9798018389148648
101,car2.0,5.8553676839380655,"(88.08457250674877, 49.738933855016576)","('E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E2_0,-2.2
102,car1.0,9.48638331959825,"(48.61900911715314, 8.572569879963602)","('E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E3_1,-2.200000000000001
102,car2.0,3.6553676839380653,"(87.98592623755637, 46.1132103959273)","('E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",:J3_0_0,-2.2
103,car1.0,7.28638331959825,"(43.35752207089172, 4.323359802363166)","('E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",:J4_0_1,-2.2
103,car2.0,1.4553676839380651,"(86.97023560166264, 45.08756421774982)","('E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E3_0,-2.2
104,car1.0,6.680042693227158,"(37.282333268990094, 3.970724273473578)","('E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E4_1,-0.6063406263710922
104,car2.0,4.921348899875128,"(83.20734281171056, 41.915601059627186)","('E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E3_0,3.465981215937063
105,car1.0,6.6817727885894485,"(30.603131381819875, 3.803615681223361)","('E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E4_1,0.00173009536229074
105,car2.0,6.721144242717244,"(78.06831574297533, 37.583613559438334)","('E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E3_0,1.799795342842116
106,car1.0,9.792901568066888,"(20.733997763567558, 6.7586989432763245)","('E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('car2.0', 55.595260423565904)",E4_0,3.11112877947744
106,car2.0,8.55570165467664,"(71.52657510959317, 32.069196477322535)","('E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E3_0,1.8345574119593948
107,car1.0,12.353388144586795,"(8.385362750240702, 6.449745411380157)","('E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('car2.0', 57.90786492567133)",E4_0,2.5604865765199065
107,car2.0,10.040783642481372,"(63.84933191012796, 25.597597645254464)","('E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E3_0,1.4850819878047332
108,car1.0,11.009027754092914,"(-2.619429133227314, 6.1744138207622115)","('E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('car2.0', 58.44656398138049)",E4_0,-1.3443603904938808
108,car2.0,10.47032869838375,"(55.843655992987394, 18.84914360137431)","('E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E3_0,0.429545055902377
109,car1.0,9.705104098046522,"(-12.320799062709753, 5.931692864096946)","('E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('car2.0', 59.88133938104326)",E4_0,-1.3039236560463916
109,car2.0,8.27032869838375,"(49.52011322802074, 13.518658307494157)","('E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E3_0,-2.1999999999999993
110,car1.0,8.920933450537746,"(-21.23830006482482, 5.708583716622936)","('E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('car2.0', 62.73194413319726)",E4_0,-0.7841706475087769
110,car2.0,6.07032869838375,"(44.878703615228005, 9.606141763614005)","('E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E3_0,-2.2
111,car1.0,6.720933450537745,"(-27.956647546355036, 5.540495731134304)","('E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E4_0,-2.2
111,car2.0,3.8703286983837497,"(44.127997375791075, 4.81368213878243)","('E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",:J4_0_1,-2.2
112,car1.0,5.424342940402403,"(-33.3789033982848, 5.404834980412428)","('E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E4_0,-1.296590510135342
112,car2.0,5.466387795057938,"(39.71349732189505, 4.0315501639427165)","('E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E4_1,1.596059096674188
113,car1.0,4.089674530345201,"(-37.38777133047892, 5.675122997694508)","('E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",:J5_0_0,-1.3346684100572022
113,car2.0,5.491717452888235,"(34.22389288072397, 3.894204402327582)","('E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E4_1,0.02532965783029706
114,car1.0,1.9144567806778472,"(-38.76764134514925, 7.000985593773017)","('E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E5_0,-2.175217749667354
114,car2.0,8.185664181254662,"(26.041378243209692, 3.689484059202706)","('E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E4_1,2.693946728366427
115,car1.0,2.8890642730092626,"(-40.83222917427921, 9.021107277615108)","('E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E5_0,0.9746074923314154
115,car2.0,9.410430975497558,"(16.634568056852377, 3.4541327650867606)","('E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E4_1,1.2247667942428961
116,car1.0,3.6453567620173093,"(-43.43727997706328, 11.570051691586595)","('E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E5_0,0.7562924890080467
116,car2.0,11.265758722328439,"(5.373143985821493, 3.172380430746111)","('E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E0', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7')","('', -1.0)",E4_1,1.8553277468308806
